City,quadrat,species,count
Vancouver,1,Salix pentandra,1
Vancouver,1,Salix polaris,1
Vancouver,1,Salix purpurea,1
Vancouver,1,Salix reticulata,1
Vancouver,1,Salix scouleriana,3
Vancouver,1,Salix sitchensis,3
Vancouver,1,Salvia microphylla,1
Vancouver,1,Salvia reflexa,1
Vancouver,1,Sambucus nigra,5
Vancouver,1,Sambucus racemosa,30
Vancouver,1,Sanicula epipactis,1
Vancouver,1,Sanionia uncinata,3
Vancouver,1,Santolina chamaecyparissus,1
Vancouver,1,Sarcococca hookeriana,2
Vancouver,1,Sarcodiotheca furcata,6
Vancouver,1,Sarcodiotheca gaudichaudii,8
Vancouver,1,Sasa palmata,1
Vancouver,1,Sasa veitchii,1
Vancouver,1,Saxifraga mertensiana,1
Vancouver,1,Scapania americana,2
Vancouver,1,Scapania bolanderi,6
Vancouver,1,Scapania undulata,6
Vancouver,1,Sceptridium multifidum,3
Vancouver,1,Schistidium apocarpum,2
Vancouver,1,Schistidium dupretii,1
Vancouver,1,Schistidium maritimum,1
Vancouver,1,Schistidium papillosum,1
Vancouver,1,Schistidium rivulare,1
Vancouver,1,Schistostega pennata,5
Vancouver,1,Schizymenia pacifica,2
Vancouver,1,Schoenoplectus acutus,2
Vancouver,1,Schoenoplectus pungens,3
Vancouver,1,Scilla bifolia,1
Vancouver,1,Scilla forbesii,1
Vancouver,1,Scirpus cyperinus,1
Vancouver,1,Scirpus microcarpus,12
Vancouver,1,Scleranthus annuus,3
Vancouver,1,Scleropodium cespitans,8
Vancouver,1,Scleropodium touretii,2
Vancouver,1,Scolochloa festucacea,3
Vancouver,1,Scorzoneroides autumnalis,1
Vancouver,1,Scouleria aquatica,2
Vancouver,1,Scrophularia nodosa,1
Vancouver,1,Scutellaria lateriflora,1
Vancouver,1,Sedum divergens,1
Vancouver,1,Sedum oreganum,2
Vancouver,1,Sedum spathulifolium,1
Vancouver,1,Selaginella wallacei,1
Vancouver,1,Sematophyllum demissum,1
Vancouver,1,Senecio nemorensis,1
Vancouver,1,Senecio sylvaticus,2
Vancouver,1,Senecio viscosus,1
Vancouver,1,Senecio vulgaris,16
Vancouver,1,Sequoia sempervirens,1
Vancouver,1,Sequoiadendron giganteum,3
Vancouver,1,Setaria faberi,1
Vancouver,1,Setaria helvola,2
Vancouver,1,Setaria italica,8
Vancouver,1,Sherardia arvensis,1
Vancouver,1,Shibataea kumasaca,1
Vancouver,1,Sibbaldia procumbens,1
Vancouver,1,Silene coronaria,3
Vancouver,1,Silene dioica,25
Vancouver,1,Silene gallica,1
Vancouver,1,Silene hampeana,1
Vancouver,1,Silene latifolia,2
Vancouver,1,Silene menziesii,1
Vancouver,1,Silene vulgaris,2
Vancouver,1,Silybum marianum,1
Vancouver,1,Sinacalia tangutica,1
Vancouver,1,Sinapis alba,2
Vancouver,1,Sinapis arvensis,9
Vancouver,1,Sisymbrium altissimum,3
Vancouver,1,Sisymbrium officinale,4
Vancouver,1,Sisymbrium orientale,9
Vancouver,1,Sisyrinchium angustifolium,1
Vancouver,1,Sisyrinchium montanum,1
Vancouver,1,Smithora naiadum,7
Vancouver,1,Smyrnium olusatrum,1
Vancouver,1,Solanum americanum,2
Vancouver,1,Solanum angustifolium,6
Vancouver,1,Solanum dulcamara,17
Vancouver,1,Solanum emulans,2
Vancouver,1,Solanum nigrum,2
Vancouver,1,Solanum physalifolium,1
Vancouver,1,Soleirolia soleirolii,1
Vancouver,1,Solidago canadensis,1
Vancouver,1,Solidago lepida,8
Vancouver,1,Soliva sessilis,1
Vancouver,1,Sonchus arvensis,3
Vancouver,1,Sonchus asper,3
Vancouver,1,Sonchus oleraceus,4
Vancouver,1,Sorbus aucuparia,10
Vancouver,1,Sorghum bicolor,8
Vancouver,1,Sparganium emersum,1
Vancouver,1,Sparganium natans,1
Vancouver,1,Sparlingia pertusa,3
Vancouver,1,Spartium junceum,1
Vancouver,1,Spergula arvensis,2
Vancouver,1,Spergularia canadensis,2
Vancouver,1,Spergularia rubra,1
Vancouver,1,Sphagnum angustifolium,1
Vancouver,1,Sphagnum capillifolium,6
Vancouver,1,Sphagnum compactum,1
Vancouver,1,Sphagnum cuspidatum,1
Vancouver,1,Sphagnum fallax,1
Vancouver,1,Sphagnum fimbriatum,1
Vancouver,1,Sphagnum fuscum,4
Vancouver,1,Sphagnum girgensohnii,2
Vancouver,1,Sphagnum henryense,4
Vancouver,1,Sphagnum magellanicum,1
Vancouver,1,Sphagnum mendocinum,4
Vancouver,1,Sphagnum pacificum,2
Vancouver,1,Sphagnum palustre,4
Vancouver,1,Sphagnum papillosum,4
Vancouver,1,Sphagnum recurvum,2
Vancouver,1,Sphagnum rubellum,3
Vancouver,1,Sphagnum russowii,3
Vancouver,1,Sphagnum squarrosum,2
Vancouver,1,Sphagnum subfulvum,1
Vancouver,1,Sphagnum tenellum,4
Vancouver,1,Spinulum annotinum,1
Vancouver,1,Spiraea douglasii,22
Vancouver,1,Spiraea japonica,1
Vancouver,1,Spiraea rosthornii,2
Vancouver,1,Spiranthes romanzoffiana,4
Vancouver,1,Spongomorpha aeruginosa,1
Vancouver,1,Sporobolus pumilus,3
Vancouver,1,Sporobolus vaginiflorus,3
Vancouver,1,Stachys byzantina,1
Vancouver,1,Stachys chamissonis,1
Vancouver,1,Stachys mexicana,1
Vancouver,1,Stachyurus chinensis,1
Vancouver,1,Stachyurus praecox,1
Vancouver,1,Staphylea colchica,1
Vancouver,1,Stellaria alsine,2
Vancouver,1,Stellaria borealis,11
Vancouver,1,Stellaria crispa,5
Vancouver,1,Stellaria graminea,2
Vancouver,1,Stellaria humifusa,2
Vancouver,1,Stellaria media,9
Vancouver,1,Stenogramme interrupta,4
Vancouver,1,Stereodon circinalis,1
Vancouver,1,Straminergon stramineum,4
Vancouver,1,Stranvaesia davidiana,1
Vancouver,1,Streptopus amplexifolius,5
Vancouver,1,Streptopus lanceolatus,1
Vancouver,1,Struthiopteris spicant,23
Vancouver,1,Symphoricarpos albus,16
Vancouver,1,Symphoricarpos occidentalis,1
Vancouver,1,Symphyotrichum ascendens,1
Vancouver,1,Symphyotrichum ciliolatum,1
Vancouver,1,Symphyotrichum eatonii,4
Vancouver,1,Symphyotrichum lanceolatum,1
Vancouver,1,Symphyotrichum novae-angliae,2
Vancouver,1,Symphyotrichum pilosum,1
Vancouver,1,Symphyotrichum subspicatum,3
Vancouver,1,Symphytum asperum,1
Vancouver,1,Symphytum grandiflorum,1
Vancouver,1,Symphytum officinale,1
Vancouver,1,Symphytum uplandicum,1
Vancouver,1,Syntrichia latifolia,16
Vancouver,1,Syntrichia norvegica,1
Vancouver,1,Syntrichia princeps,11
Vancouver,1,Syntrichia ruralis,1
Vancouver,1,Syringa vulgaris,1
Vancouver,1,Tanacetum parthenium,3
Vancouver,1,Tanacetum vulgare,14
Vancouver,1,Taraxacum erythrospermum,1
Vancouver,1,Taraxacum officinale,21
Vancouver,1,Taxodium distichum,2
Vancouver,1,Taxus baccata,2
Vancouver,1,Taxus brevifolia,2
Vancouver,1,Teesdalia nudicaulis,7
Vancouver,1,Tellima grandiflora,24
Vancouver,1,Ternstroemia gymnanthera,1
Vancouver,1,Tetragonia tetragonoides,1
Vancouver,1,Tetraphis geniculata,1
Vancouver,1,Tetraphis pellucida,2
Vancouver,1,Thinopyrum intermedium,2
Vancouver,1,Thuja plicata,31
Vancouver,1,Thujopsis dolabrata,1
Vancouver,1,Thunbergia alata,1
Vancouver,1,Tiarella trifoliata,27
Vancouver,1,Tiffaniella snyderae,2
Vancouver,1,Tilia petiolaris,1
Vancouver,1,Timmia austriaca,1
Vancouver,1,Timmiella crassinervis,4
Vancouver,1,Tolmiea menziesii,1
Vancouver,1,Torilis arvensis,2
Vancouver,1,Tortella tortuosa,1
Vancouver,1,Tortula amplexa,1
Vancouver,1,Tortula muralis,4
Vancouver,1,Tortula ruralis,7
Vancouver,1,Tortula truncata,2
Vancouver,1,Toxicoscordion venenosum,2
Vancouver,1,Trachybryum megaptilum,2
Vancouver,1,Triantha glutinosa,1
Vancouver,1,Trichophorum alpinum,1
Vancouver,1,Trichostomum tenuirostre,1
Vancouver,1,Trifolium aureum,1
Vancouver,1,Trifolium boisseri,1
Vancouver,1,Trifolium campestre,4
Vancouver,1,Trifolium dubium,3
Vancouver,1,Trifolium eriocephalum,1
Vancouver,1,Trifolium fragiferum,3
Vancouver,1,Trifolium glanduliferum,1
Vancouver,1,Trifolium hybridum,4
Vancouver,1,Trifolium incarnatum,3
Vancouver,1,Trifolium lupinaster,1
Vancouver,1,Trifolium meduseum,1
Vancouver,1,Trifolium microcephalum,1
Vancouver,1,Trifolium pratense,13
Vancouver,1,Trifolium repens,6
Vancouver,1,Trifolium resupinatum,1
Vancouver,1,Trifolium semipilosum,1
Vancouver,1,Trifolium strictum,1
Vancouver,1,Trifolium subterraneum,1
Vancouver,1,Trifolium wormskioldii,5
Vancouver,1,Trillium albidum,1
Vancouver,1,Trillium ovatum,7
Vancouver,1,Tripleurospermum maritimum,2
Vancouver,1,Trisetum cernuum,3
Vancouver,1,Tritomaria exsecta,1
Vancouver,1,Tropaeolum majus,1
Vancouver,1,Tropaeolum tuberosum,5
Vancouver,1,Tsuga heterophylla,16
Vancouver,1,Tulipa humilis,1
Vancouver,1,Turritis glabra,3
Vancouver,1,Tussilago farfara,1
Vancouver,1,Typha angustifolia,1
Vancouver,1,Typha latifolia,6
Vancouver,1,Ulex europaeus,1
Vancouver,1,Ulmus minor,3
Vancouver,1,Ulmus pumila,1
Vancouver,1,Ulota obtusiuscula,2
Vancouver,1,Ulothrix speciosa,2
Vancouver,1,Ulva californica,5
Vancouver,1,Ulva compressa,3
Vancouver,1,Ulva fenestrata,30
Vancouver,1,Ulva intestinalis,8
Vancouver,1,Ulva lactuca,2
Vancouver,1,Ulva linza,12
Vancouver,1,Ulva prolifera,5
Vancouver,1,Ulvaria obscura,7
Vancouver,1,Ulvella viridis,1
Vancouver,1,Urospora wormskioldii,1
Vancouver,1,Urtica dioica,7
Vancouver,1,Urtica urens,2
Vancouver,1,Vaccaria hispanica,2
Vancouver,1,Vaccinium alaskaense,2
Vancouver,1,Vaccinium cespitosum,1
Vancouver,1,Vaccinium corymbosum,2
Vancouver,1,Vaccinium myrtilloides,3
Vancouver,1,Vaccinium ovalifolium,24
Vancouver,1,Vaccinium ovatum,1
Vancouver,1,Vaccinium oxycoccos,11
Vancouver,1,Vaccinium parvifolium,23
Vancouver,1,Vaccinium uliginosum,3
Vancouver,1,Vahlodea atropurpurea,1
Vancouver,1,Valeriana congesta,1
Vancouver,1,Veratrum viride,1
Vancouver,1,Verbascum phlomoides,1
Vancouver,1,Verbena bracteata,1
Vancouver,1,Verbena hastata,2
Vancouver,1,Veronica americana,19
Vancouver,1,Veronica arvensis,2
Vancouver,1,Veronica chamaedrys,2
Vancouver,1,Veronica filiformis,5
Vancouver,1,Veronica scutellata,8
Vancouver,1,Veronica serpyllifolia,7
Vancouver,1,Veronica spicata,1
Vancouver,1,Veronica teucrium,1
Vancouver,1,Vertebrata hendryi,2
Vancouver,1,Viburnum bodnantense,2
Vancouver,1,Viburnum burkwoodii,1
Vancouver,1,Viburnum carlesii,1
Vancouver,1,Viburnum davidii,1
Vancouver,1,Viburnum dentatum,1
Vancouver,1,Viburnum edule,2
Vancouver,1,Viburnum henryi,1
Vancouver,1,Viburnum hillieri,1
Vancouver,1,Viburnum lantana,3
Vancouver,1,Viburnum nudum,2
Vancouver,1,Viburnum odoratissimum,1
Vancouver,1,Viburnum opulus,3
Vancouver,1,Viburnum rhytidophylloides,1
Vancouver,1,Viburnum rhytidophyllum,2
Vancouver,1,Viburnum sargentii,1
Vancouver,1,Viburnum tinus,2
Vancouver,1,Vicia americana,2
Vancouver,1,Vicia cracca,7
Vancouver,1,Vicia gigantea,1
Vancouver,1,Vicia nigricans,2
Vancouver,1,Vinca major,3
Vancouver,1,Vinca minor,5
Vancouver,1,Vincetoxicum acuminatum,1
Vancouver,1,Viola adunca,2
Vancouver,1,Viola glabella,7
Vancouver,1,Viola langsdorfii,1
Vancouver,1,Viola macloskeyi,1
Vancouver,1,Viola palustris,2
Vancouver,1,Viola riviniana,2
Vancouver,1,Viola sempervirens,8
Vancouver,1,Viola sororia,1
Vancouver,1,Viola tricolor,1
Vancouver,1,Vitis labrusca,1
Vancouver,1,Vitis vinifera,1
Vancouver,1,Vulpia bromoides,3
Vancouver,1,Vulpia myuros,2
Vancouver,1,Weigela floribunda,1
Vancouver,1,Weigela florida,1
Vancouver,1,Weigelia hybrida,1
Vancouver,1,Weissia controversa,6
Vancouver,1,Wildemania amplissima,1
Vancouver,1,Wildemania miniata,1
Vancouver,1,Woodsia scopulina,1
Vancouver,1,Woodwardia fimbriata,1
Vancouver,1,Zamia integrifolia,1
Vancouver,1,Zostera marina,4
Vancouver,1,Zygodon rupestris,1
Vancouver,1,Zygodon viridissimus,2
Vancouver,1,NA,283
Vancouver,2,Athyrium americanum,1
Vancouver,2,Buxbaumia piperi,1
Vancouver,2,Cryptogramma cascadensis,2
Vancouver,2,Dicranum pallidisetum,1
Vancouver,2,Diphasiastrum alpinum,1
Vancouver,2,Diphasiastrum sitchense,2
Vancouver,2,Erigeron glacialis,1
Vancouver,2,Eurhynchiastrum pulchellum,1
Vancouver,2,Geum calthifolium,1
Vancouver,2,Hypnum dieckei,1
Vancouver,2,Juncus drummondii,1
Vancouver,2,Jungermannia pumila,1
Vancouver,2,Kalmia procumbens,1
Vancouver,2,Kiaeria falcata,1
Vancouver,2,Marsupella sphacelata,1
Vancouver,2,Pellia neesiana,5
Vancouver,2,Pohlia ludwigii,1
Vancouver,2,Romanzoffia sitchensis,1
Vancouver,2,Sanguisorba canadensis,1
Vancouver,2,Tiarella trifoliata,2
Vancouver,2,Viola adunca,1
Vancouver,2,NA,2
Vancouver,3,Abies amabilis,2
Vancouver,3,Acer circinatum,7
Vancouver,3,Acer glabrum,2
Vancouver,3,Acer macrophyllum,8
Vancouver,3,Agrostis exarata,3
Vancouver,3,Allium cernuum,1
Vancouver,3,Allotropa virgata,1
Vancouver,3,Alnus alnobetula,1
Vancouver,3,Anaphalis margaritacea,5
Vancouver,3,Anastrophyllum assimile,1
Vancouver,3,Andreaea blyttii,1
Vancouver,3,Andreaea heinemannii,1
Vancouver,3,Andreaea megistospora,3
Vancouver,3,Andreaea nivalis,2
Vancouver,3,Andreaea rupestris,2
Vancouver,3,Anthelia julacea,2
Vancouver,3,Antitrichia curtipendula,1
Vancouver,3,Aquilegia formosa,3
Vancouver,3,Argentina anserina,1
Vancouver,3,Arnica ovata,1
Vancouver,3,Aruncus dioicus,4
Vancouver,3,Asarum caudatum,1
Vancouver,3,Athyrium distentifolium,1
Vancouver,3,Athyrium filix-femina,2
Vancouver,3,Atrichum undulatum,7
Vancouver,3,Aulacomnium androgynum,2
Vancouver,3,Bartramia ithyphylla,1
Vancouver,3,Bartramia pomiformis,2
Vancouver,3,Bazzania denudata,6
Vancouver,3,Bazzania tricrenata,1
Vancouver,3,Berberis aquifolium,1
Vancouver,3,Berberis nervosa,2
Vancouver,3,Blepharostoma trichophyllum,1
Vancouver,3,Blidingia subsalsa,5
Vancouver,3,Botrypus virginianus,1
Vancouver,3,Brachydontium olympicum,2
Vancouver,3,Brachythecium plumosum,1
Vancouver,3,Brachythecium starkii,1
Vancouver,3,Brotherella roellii,6
Vancouver,3,Bryum calobryoides,2
Vancouver,3,Bryum muehlenbeckii,1
Vancouver,3,Buckiella undulata,7
Vancouver,3,Buxbaumia piperi,1
Vancouver,3,Calypogeia fissa,1
Vancouver,3,Campylopus atrovirens,9
Vancouver,3,Campylopus flexuosus,1
Vancouver,3,Carex aquatilis,1
Vancouver,3,Carex aurea,1
Vancouver,3,Carex exsiccata,1
Vancouver,3,Carex kelloggii,1
Vancouver,3,Carex leporina,1
Vancouver,3,Cassiope mertensiana,2
Vancouver,3,Ceratodon purpureus,3
Vancouver,3,Chimaphila umbellata,2
Vancouver,3,Cirsium arvense,1
Vancouver,3,Cladothamnus pyrolaeflorus,1
Vancouver,3,Claytonia sibirica,3
Vancouver,3,Clintonia uniflora,1
Vancouver,3,Corallorhiza mertensiana,5
Vancouver,3,Cornus canadensis,2
Vancouver,3,Cynodontium jenneri,1
Vancouver,3,Cytisus scoparius,3
Vancouver,3,Dendroalsia abietina,3
Vancouver,3,Dicentra formosa,11
Vancouver,3,Dichodontium olympicum,1
Vancouver,3,Dichodontium palustre,1
Vancouver,3,Dicranella heteromalla,2
Vancouver,3,Dicranella rufescens,1
Vancouver,3,Dicranodontium denudatum,1
Vancouver,3,Dicranum pallidisetum,1
Vancouver,3,Dicranum scoparium,1
Vancouver,3,Dicranum tauricum,1
Vancouver,3,Digitalis purpurea,10
Vancouver,3,Diplophyllum albicans,1
Vancouver,3,Diplophyllum taxifolium,1
Vancouver,3,Dodecatheon meadia,1
Vancouver,3,Douinia ovata,1
Vancouver,3,Dryopteris expansa,1
Vancouver,3,Eleocharis palustris,1
Vancouver,3,Elliottia pyroliflora,6
Vancouver,3,Elymus glaucus,2
Vancouver,3,Epilobium angustifolium,3
Vancouver,3,Equisetum fluviatile,2
Vancouver,3,Equisetum hyemale,1
Vancouver,3,Equisetum telmateia,1
Vancouver,3,Erigeron canadensis,2
Vancouver,3,Erythranthe alsinoides,1
Vancouver,3,Erythranthe lewisii,1
Vancouver,3,Eurhynchium praelongum,1
Vancouver,3,Festuca occidentalis,1
Vancouver,3,Fissidens adianthoides,1
Vancouver,3,Fritillaria camschatcensis,2
Vancouver,3,Frullania nisquallensis,1
Vancouver,3,Funaria hygrometrica,2
Vancouver,3,Fuscocephaloziopsis albescens,1
Vancouver,3,Fuscocephaloziopsis monticola,1
Vancouver,3,Galium triflorum,1
Vancouver,3,Gaultheria shallon,17
Vancouver,3,Geranium robertianum,4
Vancouver,3,Geum macrophyllum,3
Vancouver,3,Goodyera oblongifolia,4
Vancouver,3,Grimmia alpestris,1
Vancouver,3,Grimmia donniana,1
Vancouver,3,Grimmia torquata,1
Vancouver,3,Gymnocarpium dryopteris,1
Vancouver,3,Gymnomitrion obtusum,1
Vancouver,3,Heracleum sphondylium,1
Vancouver,3,Herbertus aduncus,2
Vancouver,3,Heterocladium dimorphum,1
Vancouver,3,Holodiscus discolor,1
Vancouver,3,Homalothecium fulgescens,1
Vancouver,3,Homalothecium lutescens,1
Vancouver,3,Hylocomium splendens,8
Vancouver,3,Hypericum perforatum,1
Vancouver,3,Hypnum circinale,11
Vancouver,3,Hypnum dieckei,1
Vancouver,3,Hypnum subimponens,1
Vancouver,3,Hypopitys monotropa,1
Vancouver,3,Impatiens glandulifera,1
Vancouver,3,Isopterygiopsis pulchella,1
Vancouver,3,Isothecium cristatum,1
Vancouver,3,Isothecium myosuroides,4
Vancouver,3,Isothecium stoloniferum,1
Vancouver,3,Kiaeria falcata,1
Vancouver,3,Kiaeria starkei,1
Vancouver,3,Kindbergia oregana,5
Vancouver,3,Lactuca muralis,7
Vancouver,3,Lamium galeobdolon,1
Vancouver,3,Lathyrus japonicus,3
Vancouver,3,Lescuraea radicosa,2
Vancouver,3,Leucolepis acanthoneura,4
Vancouver,3,Lilaeopsis occidentalis,1
Vancouver,3,Lilium columbianum,1
Vancouver,3,Lophocolea bidentata,1
Vancouver,3,Lophozia incisa,1
Vancouver,3,Luetkea pectinata,3
Vancouver,3,Lysichiton americanus,3
Vancouver,3,Lysimachia latifolia,5
Vancouver,3,Maianthemum dilatatum,2
Vancouver,3,Marchantia quadrata,1
Vancouver,3,Marsupella aquatica,1
Vancouver,3,Marsupella emarginata,1
Vancouver,3,Marsupella sphacelata,1
Vancouver,3,Meiotrichum lyallii,1
Vancouver,3,Menyanthes trifoliata,2
Vancouver,3,Metaneckera menziesii,2
Vancouver,3,Micranthes ferruginea,7
Vancouver,3,Mnium spinulosum,4
Vancouver,3,Monotropa uniflora,1
Vancouver,3,Montia parvifolia,1
Vancouver,3,Neckera douglasii,1
Vancouver,3,Niphotrichum canescens,1
Vancouver,3,Nuphar polysepalum,2
Vancouver,3,Nuttallanthus canadensis,1
Vancouver,3,Oligotrichum hercynicum,2
Vancouver,3,Orthotrichum lyellii,3
Vancouver,3,Orthotrichum pulchellum,1
Vancouver,3,Paraleucobryum enerve,1
Vancouver,3,Philonotis fontana,1
Vancouver,3,Phyllodoce empetriformis,4
Vancouver,3,Pilosella aurantiaca,3
Vancouver,3,Pinus contorta,2
Vancouver,3,Pinus monticola,3
Vancouver,3,Plagiomnium insigne,4
Vancouver,3,Plagiothecium cavifolium,1
Vancouver,3,Plagiothecium denticulatum,3
Vancouver,3,Plagiothecium laetum,2
Vancouver,3,Plagiothecium piliferum,3
Vancouver,3,Plantago major,2
Vancouver,3,Platanthera orbiculata,1
Vancouver,3,Pleurozium schreberi,4
Vancouver,3,Pohlia annotina,1
Vancouver,3,Pohlia cruda,1
Vancouver,3,Pohlia filum,1
Vancouver,3,Pohlia ludwigii,2
Vancouver,3,Polypodium glycyrrhiza,13
Vancouver,3,Polystichum munitum,15
Vancouver,3,Polytrichastrum alpinum,3
Vancouver,3,Polytrichum formosum,1
Vancouver,3,Polytrichum piliferum,1
Vancouver,3,Porella cordaeana,1
Vancouver,3,Porella navicularis,4
Vancouver,3,Prunella vulgaris,2
Vancouver,3,Prunus emarginata,1
Vancouver,3,Pseudoleskea stenophylla,1
Vancouver,3,Pseudotaxiphyllum elegans,4
Vancouver,3,Pseudotsuga menziesii,6
Vancouver,3,Pteridium aquilinum,6
Vancouver,3,Ptilidium californicum,1
Vancouver,3,Racomitrium canescens,2
Vancouver,3,Racomitrium elongatum,1
Vancouver,3,Racomitrium ericoides,1
Vancouver,3,Racomitrium fasciculare,1
Vancouver,3,Racomitrium heterostichum,1
Vancouver,3,Racomitrium lanuginosum,1
Vancouver,3,Racomitrium muticum,1
Vancouver,3,Racomitrium pygmaeum,2
Vancouver,3,Racomitrium sudeticum,4
Vancouver,3,Ranunculus repens,6
Vancouver,3,Rhizomnium nudum,1
Vancouver,3,Rhododendron albiflorum,1
Vancouver,3,Rhododendron groenlandicum,1
Vancouver,3,Rhododendron menziesii,5
Vancouver,3,Rhytidiadelphus loreus,6
Vancouver,3,Rhytidiadelphus squarrosus,2
Vancouver,3,Rhytidiadelphus triquetrus,1
Vancouver,3,Rhytidiopsis robusta,2
Vancouver,3,Riccardia latifrons,1
Vancouver,3,Roellia roellii,1
Vancouver,3,Rubus armeniacus,2
Vancouver,3,Rubus parviflorus,8
Vancouver,3,Rubus pedatus,1
Vancouver,3,Rubus spectabilis,8
Vancouver,3,Rubus ursinus,4
Vancouver,3,Rumex acetosella,2
Vancouver,3,Ruppia maritima,1
Vancouver,3,Sambucus racemosa,4
Vancouver,3,Scapania americana,2
Vancouver,3,Scapania bolanderi,2
Vancouver,3,Scapania undulata,1
Vancouver,3,Schistidium rivulare,1
Vancouver,3,Schljakovianthus quadrilobus,1
Vancouver,3,Senecio triangularis,1
Vancouver,3,Solidago rugosa,1
Vancouver,3,Sorbus sitchensis,1
Vancouver,3,Sphagnum girgensohnii,1
Vancouver,3,Spiraea douglasii,4
Vancouver,3,Spiraea splendens,1
Vancouver,3,Struthiopteris spicant,6
Vancouver,3,Syntrichia norvegica,1
Vancouver,3,Tanacetum vulgare,1
Vancouver,3,Taraxacum officinale,1
Vancouver,3,Tetralophozia filiformis,4
Vancouver,3,Tetralophozia setiformis,2
Vancouver,3,Tetraphis pellucida,5
Vancouver,3,Thuja plicata,12
Vancouver,3,Tiarella trifoliata,3
Vancouver,3,Tolmiea menziesii,1
Vancouver,3,Tortula hoppeana,3
Vancouver,3,Trichodon cylindricus,1
Vancouver,3,Trifolium dubium,1
Vancouver,3,Trifolium pratense,1
Vancouver,3,Trifolium repens,3
Vancouver,3,Tsuga heterophylla,12
Vancouver,3,Tsuga mertensiana,3
Vancouver,3,Ulota obtusiuscula,6
Vancouver,3,Vaccinium membranaceum,1
Vancouver,3,Vaccinium ovalifolium,1
Vancouver,3,Vaccinium parvifolium,14
Vancouver,3,Valeriana sitchensis,1
Vancouver,3,Veratrum viride,1
Vancouver,3,Veronica officinalis,1
Vancouver,3,Xanthocyparis nootkatensis,2
Vancouver,3,Zygodon viridissimus,1
Vancouver,3,NA,10
Vancouver,4,Acer circinatum,8
Vancouver,4,Acer glabrum,1
Vancouver,4,Acer macrophyllum,2
Vancouver,4,Adiantum aleuticum,2
Vancouver,4,Agrostis thurberiana,1
Vancouver,4,Allotropa virgata,1
Vancouver,4,Alnus alnobetula,1
Vancouver,4,Alnus rubra,1
Vancouver,4,Amelanchier alnifolia,3
Vancouver,4,Amphidium californicum,1
Vancouver,4,Anaphalis margaritacea,2
Vancouver,4,Andreaea blyttii,2
Vancouver,4,Andreaea rupestris,1
Vancouver,4,Antennaria neglecta,1
Vancouver,4,Anthelia julacea,3
Vancouver,4,Anthoceros punctatus,2
Vancouver,4,Anthoxanthum nitens,1
Vancouver,4,Antitrichia californica,1
Vancouver,4,Antitrichia curtipendula,2
Vancouver,4,Apocynum androsaemifolium,3
Vancouver,4,Aquilegia formosa,4
Vancouver,4,Arctoa fulvella,1
Vancouver,4,Arctostaphylos columbiana,5
Vancouver,4,Arctostaphylos media,4
Vancouver,4,Arctostaphylos uva-ursi,5
Vancouver,4,Arnica latifolia,1
Vancouver,4,Aruncus dioicus,1
Vancouver,4,Asarum caudatum,4
Vancouver,4,Athyrium filix-femina,2
Vancouver,4,Atrichum selwynii,11
Vancouver,4,Atrichum undulatum,1
Vancouver,4,Aulacomnium palustre,1
Vancouver,4,Barbarea orthoceras,4
Vancouver,4,Barbilophozia barbata,1
Vancouver,4,Barbilophozia hatcheri,1
Vancouver,4,Barbilophozia lycopodioides,2
Vancouver,4,Barbula convoluta,2
Vancouver,4,Bartramia pomiformis,2
Vancouver,4,Berberis nervosa,7
Vancouver,4,Betula papyrifera,2
Vancouver,4,Botrypus virginianus,1
Vancouver,4,Brachythecium albicans,1
Vancouver,4,Brachythecium hylotapetum,8
Vancouver,4,Brachythecium starkii,1
Vancouver,4,Brassica rapa,1
Vancouver,4,Bromus tectorum,1
Vancouver,4,Brotherella roellii,2
Vancouver,4,Bryoerythrophyllum recurvirostrum,1
Vancouver,4,Bryum pseudotriquetrum,1
Vancouver,4,Buckiella undulata,3
Vancouver,4,Callicladium haldanianum,7
Vancouver,4,Calliergon cordifolium,1
Vancouver,4,Calliergonella cuspidata,4
Vancouver,4,Campylium stellatum,2
Vancouver,4,Capnoides sempervirens,3
Vancouver,4,Carex macrochaeta,1
Vancouver,4,Carex saxatilis,1
Vancouver,4,Castilleja miniata,1
Vancouver,4,Cephalozia bicuspidata,2
Vancouver,4,Cephaloziella divaricata,1
Vancouver,4,Ceratodon purpureus,2
Vancouver,4,Chiloscyphus polyanthos,2
Vancouver,4,Chimaphila menziesii,5
Vancouver,4,Chimaphila umbellata,5
Vancouver,4,Circaea alpina,2
Vancouver,4,Claopodium crispifolium,2
Vancouver,4,Claytonia sibirica,2
Vancouver,4,Clintonia uniflora,8
Vancouver,4,Corallorhiza maculata,1
Vancouver,4,Corallorhiza mertensiana,7
Vancouver,4,Cornus canadensis,1
Vancouver,4,Cornus nuttallii,4
Vancouver,4,Cornus sericea,2
Vancouver,4,Cornus unalaschkensis,2
Vancouver,4,Cryptogramma acrostichoides,3
Vancouver,4,Cynodontium jenneri,1
Vancouver,4,Cytisus scoparius,1
Vancouver,4,Dactylis glomerata,1
Vancouver,4,Dendroalsia abietina,1
Vancouver,4,Dicentra formosa,4
Vancouver,4,Dichelyma uncinatum,9
Vancouver,4,Dichodontium olympicum,2
Vancouver,4,Dichodontium palustre,1
Vancouver,4,Dichodontium pellucidum,3
Vancouver,4,Dicranella heteromalla,2
